mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
68	68	270	270	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	634
68	68	268	268	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	635
68	68	270	270	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	636
69	69	272	272	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	637
69	69	273	273	3.0	1/4	1/4	Chord	4/4	1	1	3/4	1/2	3/2	638
69	69	272	272	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	639
69	69	273	273	3.0	1/4	1/4	Chord	4/4	2	1	3/4	1/2	3/2	640
69	69	274	274	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	641
69	69	272	272	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	642
69	69	274	274	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	643
69	69	272	272	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	644
69	69	274	274	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	645
69	69	275	275	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	646
70	70	276	276	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	647
70	70	277	277	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	648
70	70	557/2	557/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	649
70	70	279	279	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	650
70	70	276	276	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	651
70	70	277	277	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	652
70	70	557/2	557/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	653
70	70	279	279	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	654
70	70	276	276	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	655
70	70	278	278	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	656
70	70	276	276	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	657
70	70	278	278	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	658
71	71	280	280	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	659
71	71	282	282	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	660
71	71	280	280	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	661
71	71	282	282	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	662
71	71	280	280	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	663
71	71	281	281	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	664
71	71	282	282	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	665
71	71	280	280	4.0	0	0	Chord	4/4	4	1	1	1	1	666
71	71	280	280	4.0	0	0	Chord	4/4	5	1	1	1	1	667
72	72	284	284	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	668
72	72	569/2	569/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	669
72	72	285	285	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	670
72	72	287	287	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	671
72	72	284	284	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	672
72	72	285	285	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	673
72	72	286	286	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	674
72	72	284	284	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	675
72	72	285	285	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	676
72	72	286	286	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	677
72	72	284	284	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	678
72	72	285	285	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	679
72	72	286	286	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	680
72	72	284	284	4.0	0	0	Chord	4/4	5	1	1	1	1	681
73	73	288	288	4.0	0	0	Chord	4/4	1	1	1	1	1	682
73	73	288	288	4.0	0	0	Chord	4/4	2	1	1	1	1	683
73	73	288	288	4.0	0	0	Chord	4/4	3	1	1	1	1	684
73	73	288	288	4.0	0	0	Chord	4/4	4	1	1	1	1	685
73	73	288	288	4.0	0	0	Chord	4/4	5	1	1	1	1	686
74	74	293	293	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	687
74	74	294	294	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	688
74	74	589/2	589/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	689
74	74	295	295	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	690
74	74	591/2	591/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	691
74	74	293	293	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	692
74	74	294	294	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	693
74	74	589/2	589/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	694
74	74	295	295	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	695
74	74	591/2	591/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	696
74	74	292	292	4.0	0	0	Chord	4/4	5	1	1	1	1	697
75	75	296	296	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	698
75	75	298	298	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	699
75	75	597/2	597/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	700
75	75	299	299	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	701
75	75	599/2	599/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	702
75	75	296	296	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	703
75	75	298	298	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	704
75	75	597/2	597/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	705
75	75	299	299	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	706
75	75	599/2	599/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	707
75	75	296	296	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	708
75	75	298	298	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	709
76	76	300	300	4.0	0	0	Chord	4/4	3	1	1	1	1	710
76	76	300	300	4.0	0	0	Chord	4/4	4	1	1	1	1	711
76	76	300	300	4.0	0	0	Chord	4/4	5	1	1	1	1	712
77	77	304	304	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	713
77	77	304	304	4.0	0	0	Chord	4/4	4	1	1	1	1	714
77	77	304	304	4.0	0	0	Chord	4/4	5	1	1	1	1	715
78	78	308	308	4.0	0	0	Chord	4/4	1	1	1	1	1	716
78	78	308	308	4.0	0	0	Chord	4/4	2	1	1	1	1	717
78	78	308	308	4.0	0	0	Chord	4/4	3	1	1	1	1	718
78	78	308	308	4.0	0	0	Chord	4/4	4	1	1	1	1	719
78	78	308	308	4.0	0	0	Chord	4/4	5	1	1	1	1	720
79	79	312	312	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	721
79	79	313	313	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	722
79	79	629/2	629/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	723
79	79	315	315	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	724
79	79	312	312	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	725
79	79	313	313	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	726
79	79	629/2	629/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	727
79	79	315	315	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	728
79	79	312	312	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	729
79	79	313	313	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	730
79	79	629/2	629/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	731
79	79	315	315	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	732
79	79	312	312	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	733
79	79	313	313	1.5	1/4	1/4	Chord	4/4	4	1	3/8	1/4	3/2	734
79	79	629/2	629/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	735
79	79	315	315	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	736
79	79	312	312	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	737
79	79	313	313	1.5	1/4	1/4	Chord	4/4	5	1	3/8	1/4	3/2	738
79	79	629/2	629/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	739
79	79	315	315	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	740
80	80	316	316	4.0	0	0	Chord	4/4	1	1	1	1	1	741
80	80	316	316	4.0	0	0	Chord	4/4	2	1	1	1	1	742
80	80	316	316	4.0	0	0	Chord	4/4	3	1	1	1	1	743
80	80	316	316	4.0	0	0	Chord	4/4	4	1	1	1	1	744
80	80	316	316	4.0	0	0	Chord	4/4	5	1	1	1	1	745
81	81	320	320	4.0	0	0	Chord	4/4	1	1	1	1	1	746
81	81	320	320	4.0	0	0	Chord	4/4	2	1	1	1	1	747
81	81	320	320	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	748
81	81	643/2	643/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	749
81	81	322	322	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	750
81	81	320	320	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	751
81	81	643/2	643/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	752
81	81	322	322	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	753
81	81	320	320	4.0	0	0	Chord	4/4	5	1	1	1	1	754
82	82	324	324	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	755
82	82	325	325	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	756
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	757
82	82	327	327	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	758
82	82	324	324	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	759
82	82	325	325	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	760
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	761
82	82	327	327	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	762
82	82	324	324	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	763
82	82	325	325	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	764
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	765
82	82	327	327	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	766
82	82	324	324	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	767
82	82	325	325	1.5	1/4	1/4	Chord	4/4	4	1	3/8	1/4	3/2	768
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	769
82	82	327	327	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	770
82	82	324	324	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	771
82	82	325	325	1.5	1/4	1/4	Chord	4/4	5	1	3/8	1/4	3/2	772
82	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	773
82	82	327	327	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	774
83	83	328	328	4.0	0	0	Chord	4/4	1	1	1	1	1	775
83	83	328	328	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	776
83	83	328	328	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	777
83	83	330	330	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	778
83	83	328	328	4.0	0	0	Chord	4/4	4	1	1	1	1	779
83	83	328	328	4.0	0	0	Chord	4/4	5	1	1	1	1	780
84	84	332	332	4.0	0	0	Chord	4/4	1	1	1	1	1	781
84	84	332	332	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	782
84	84	334	334	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	783
84	84	332	332	4.0	0	0	Chord	4/4	4	1	1	1	1	784
84	84	332	332	4.0	0	0	Chord	4/4	5	1	1	1	1	785
85	85	336	336	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	786
85	85	338	338	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	787
85	85	336	336	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	788
85	85	338	338	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	789
85	85	336	336	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	790
85	85	338	338	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	791
85	85	336	336	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	792
85	85	338	338	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	793
86	86	340	340	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	794
86	86	341	341	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	795
86	86	342	342	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	796
86	86	342	342	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	797
86	86	340	340	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	798
86	86	342	342	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	799
86	86	340	340	4.0	0	0	Chord	4/4	4	1	1	1	1	800
86	86	340	340	4.0	0	0	Chord	4/4	5	1	1	1	1	801
87	87	344	344	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	802
87	87	346	346	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	803
87	87	347	347	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	804
87	87	344	344	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	805
87	87	346	346	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	806
87	87	347	347	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	807
87	87	344	344	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	808
87	87	346	346	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	809
87	87	347	347	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	810
87	87	344	344	4.0	0	0	Chord	4/4	4	1	1	1	1	811
87	87	344	344	4.0	0	0	Chord	4/4	5	1	1	1	1	812
88	88	348	348	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	813
88	88	697/2	697/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	814
88	88	349	349	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	815
88	88	350	350	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	816
88	88	348	348	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	817
88	88	697/2	697/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	818
88	88	349	349	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	819
88	88	350	350	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	820
88	88	348	348	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	821
88	88	697/2	697/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	822
88	88	349	349	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	823
88	88	350	350	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	824
88	88	348	348	4.0	0	0	Chord	4/4	5	1	1	1	1	825
89	89	352	352	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	826
89	89	354	354	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	827
89	89	355	355	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	828
89	89	352	352	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	829
89	89	354	354	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	830
89	89	355	355	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	831
89	89	352	352	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	832
89	89	354	354	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	833
89	89	355	355	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	834
89	89	352	352	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	835
89	89	354	354	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	836
89	89	355	355	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	837
89	89	352	352	4.0	0	0	Chord	4/4	5	1	1	1	1	838
90	90	356	356	4.0	0	0	Chord	4/4	1	1	1	1	1	839
90	90	356	356	4.0	0	0	Chord	4/4	2	1	1	1	1	840
90	90	356	356	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	841
90	90	357	357	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	842
90	90	359	359	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	843
90	90	356	356	4.0	0	0	Chord	4/4	4	1	1	1	1	844
90	90	356	356	4.0	0	0	Chord	4/4	5	1	1	1	1	845
91	91	360	360	4.0	0	0	Chord	4/4	1	1	1	1	1	846
91	91	360	360	4.0	0	0	Chord	4/4	2	1	1	1	1	847
91	91	360	360	4.0	0	0	Chord	4/4	3	1	1	1	1	848
91	91	360	360	4.0	0	0	Chord	4/4	4	1	1	1	1	849
91	91	360	360	4.0	0	0	Chord	4/4	5	1	1	1	1	850
