mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
92	91	1641	1641	8.0	0	0	Chord	3/1	4	1	2	2	1	937	-rel-							
92	91	1649	1649	4.0	2	2	Chord	3/1	4	1	1	1	1	938	-la							
92	91	1641	1641	12.0	0	0	Chord	3/1	5	1	3	2	3/2	939								
92	91	1653	1653	12.0	3	3	Chord	3/1	5	1	3	2	3/2	940								
93	92	1665	1665	12.0	0	0	Chord	3/1	1	1	3	2	3/2	941	-ci							
93	92	1669	1669	4.0	1	1	Chord	3/1	2	1	1	1	1	942	mi-							
93	92	1673	1673	4.0	2	2	Chord	3/1	2	1	1	1	1	943	-se-							
93	92	1677	1677	8.0	3	3	Chord	3/1	2	1	2	2	1	944	-rel-							
93	92	1685	1685	4.0	5	5	Chord	3/1	2	1	1	1	1	945	-la							
93	92	1669	1669	4.0	1	1	Chord	3/1	3	1	1	1	1	946	mi-							
93	92	1673	1673	4.0	2	2	Chord	3/1	3	1	1	1	1	947	-se-							
93	92	1677	1677	8.0	3	3	Chord	3/1	3	1	2	2	1	948	-rel-							
93	92	1685	1685	4.0	5	5	Chord	3/1	3	1	1	1	1	949	-la							
93	92	1669	1669	4.0	1	1	Chord	3/1	4	1	1	1	1	950	mi-							
93	92	1673	1673	4.0	2	2	Chord	3/1	4	1	1	1	1	951	-se-							
93	92	1677	1677	8.0	3	3	Chord	3/1	4	1	2	2	1	952	-rel-							
93	92	1685	1685	4.0	5	5	Chord	3/1	4	1	1	1	1	953	-la							
93	92	1665	1665	12.0	0	0	Chord	3/1	5	1	3	2	3/2	954								
93	92	1677	1677	12.0	3	3	Chord	3/1	5	1	3	2	3/2	955								
94	93	1689	1689	12.0	0	0	Chord	3/1	1	1	3	2	3/2	956	ta-							
94	93	1701	1701	12.0	3	3	Chord	3/1	1	1	3	2	3/2	957								
94	93	1689	1689	12.0	0	0	Chord	3/1	5	1	3	2	3/2	958								
94	93	1701	1701	12.0	3	3	Chord	3/1	5	1	3	2	3/2	959								
95	94	1713	1713	8.0	0	0	Chord	3/1	1	1	2	2	1	960	-ci							
95	94	1721	1721	4.0	2	2	Chord	3/1	1	1	1	1	1	961	che							
95	94	1725	1725	8.0	3	3	Chord	3/1	1	1	2	2	1	962	trop-							
95	94	1733	1733	4.0	5	5	Chord	3/1	1	1	1	1	1	963	-po_il							
95	94	1713	1713	12.0	0	0	Chord	3/1	5	1	3	2	3/2	964								
95	94	1725	1725	12.0	3	3	Chord	3/1	5	1	3	2	3/2	965								
96	95	1737	1737	0.0	0	0	StaffText	3/1	1	1	0					"<font size=""10.1867""/><font face=""Times New Roman""/><b>Si tra sdegnosi</b>"						
96	95	1737	1737	8.0	0	0	Chord	3/1	1	1	2	2	1	966	sa.							
96	95	1737	1737	8.0	0	0	Chord	3/1	5	1	2	2	1	967								
97	95	1745	1745	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=100	100.0	𝅘𝅥	100.0	1.0	
97	95	1745	1745	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	968	Si							
97	95	1748	1748	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	969	tra							
97	95	3497/2	3497/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	970	sde-							
97	95	1745	1745	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	971	Si							
97	95	1748	1748	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	972	tra							
97	95	3497/2	3497/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	973	sde-							
97	95	1745	1745	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	974	Si							
97	95	1748	1748	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	975	tra							
97	95	3497/2	3497/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	976	sde-							
97	95	1745	1745	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	977								
97	95	1748	1748	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	978								
97	95	3497/2	3497/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	979								
98	96	1749	1749	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	980	-gno-							
98	96	3501/2	3501/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	981	-si							
98	96	1751	1751	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	982	pian-							
98	96	1749	1749	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	983	-gno-							
98	96	3501/2	3501/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	984	-si							
98	96	1751	1751	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	985	pian-							
98	96	1749	1749	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	986	-gno-							
98	96	3501/2	3501/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	987	-si							
98	96	1751	1751	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	988	pian-							
98	96	1749	1749	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	989								
98	96	3501/2	3501/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	990								
98	96	1751	1751	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	991								
99	97	1753	1753	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	992	-ti							
99	97	1754	1754	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	993	spar-							
99	97	1755	1755	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	994	-ge-							
99	97	1756	1756	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	995	-a							
99	97	3513/2	3513/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	996	le							
99	97	1753	1753	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	997	-ti							
99	97	1754	1754	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	998	spar-							
99	97	1755	1755	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	999	-ge-							
99	97	1756	1756	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	1000	-a							
99	97	3513/2	3513/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	1001	le							
99	97	1753	1753	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	1002	-ti							
99	97	1754	1754	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	1003	spar-							
99	97	1755	1755	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	1004	-ge-							
99	97	1756	1756	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	1005	-a							
99	97	3513/2	3513/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	1006	le							
99	97	1753	1753	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	1007								
99	97	1754	1754	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	1008								
99	97	1755	1755	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	1009								
99	97	1756	1756	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	1010								
99	97	3513/2	3513/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	1011								
100	98	1757	1757	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	1012	vo-							
100	98	3517/2	3517/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1013								
100	98	1759	1759	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1014								
100	98	1757	1757	4.0	0	0	Chord	4/4	3	1	1	1	1	1015	vo-							
100	98	1757	1757	4.0	0	0	Chord	4/4	4	1	1	1	1	1016	vo-							
100	98	1757	1757	4.0	0	0	Chord	4/4	5	1	1	1	1	1017								
101	99	1761	1761	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1018								
101	99	1763	1763	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1019	-ci_al							
101	99	1761	1761	4.0	0	0	Chord	4/4	3	1	1	1	1	1020	-ci_al							
101	99	1761	1761	4.0	0	0	Chord	4/4	4	1	1	1	1	1021	-ci_al							
101	99	1761	1761	4.0	0	0	Chord	4/4	5	1	1	1	1	1022								
102	100	1765	1765	4.0	0	0	Chord	4/4	2	1	1	1	1	1023	ciel							
102	100	1765	1765	4.0	0	0	Chord	4/4	3	1	1	1	1	1024	ciel							
102	100	1765	1765	4.0	0	0	Chord	4/4	4	1	1	1	1	1025	ciel							
102	100	1765	1765	4.0	0	0	Chord	4/4	5	1	1	1	1	1026								
103	101	1770	1770	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1027	co-							
103	101	1771	1771	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	1028	-sì							
103	101	3545/2	3545/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1029	ne'							
103	101	1770	1770	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1030	co-							
103	101	1771	1771	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	1031	-sì							
103	101	3545/2	3545/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	1032	ne'							
103	101	1770	1770	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	1033	co-							
103	101	1771	1771	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	1034	-sì							
103	101	3545/2	3545/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	1035	ne'							
103	101	1770	1770	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	1036								
103	101	1771	1771	1.5	1/2	1/2	Chord	4/4	5	1	3/8	1/4	3/2	1037								
103	101	3545/2	3545/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	1038								
104	102	1773	1773	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1039	co-							
104	102	1774	1774	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1040	-ri_a-							
104	102	1775	1775	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	1041	-man-							
104	102	3553/2	3553/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1042	-ti							
104	102	1773	1773	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1043	co-							
104	102	1774	1774	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1044	-ri_a-							
104	102	1775	1775	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	1045	-man-							
104	102	3553/2	3553/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	1046	-ti							
104	102	1773	1773	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	1047	co-							
104	102	1774	1774	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	1048	-ri_a-							
104	102	1775	1775	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	1049	-man-							
104	102	3553/2	3553/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	1050	-ti							
104	102	1773	1773	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	1051								
104	102	1774	1774	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	1052								
104	102	1775	1775	1.5	1/2	1/2	Chord	4/4	5	1	3/8	1/4	3/2	1053								
104	102	3553/2	3553/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	1054								
105	103	1777	1777	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	1055	me-							
105	103	3557/2	3557/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1056	-sce_a-							
105	103	1779	1779	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	1057	-mor							
105	103	1777	1777	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	1058	me-							
105	103	3557/2	3557/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	1059	-sce_a-							
105	103	1779	1779	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1060	-mor							
105	103	1777	1777	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	1061	me-							
105	103	3557/2	3557/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	1062	-sce_a-							
105	103	1779	1779	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	1063	-mor							
105	103	1777	1777	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	1064								
105	103	3557/2	3557/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	1065								
105	103	1779	1779	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	1066								
106	104	1781	1781	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	1067	fiam-							
106	104	1783	1783	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1068								
106	104	1784	1784	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1069								
106	104	1781	1781	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	1070	fiam-							
106	104	1782	1782	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	1071								
106	104	1783	1783	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1072								
106	104	1781	1781	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	1073	fiam-							
106	104	1784	1784	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	1074								
106	104	1781	1781	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	1075								
106	104	1784	1784	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	1076								
107	105	1785	1785	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	1077								
107	105	1788	1788	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1078	-ma_e							
107	105	1785	1785	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	1079								
107	105	1787	1787	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	1080	-ma_e							
107	105	1785	1785	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	1081								
107	105	1788	1788	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	1082	-ma_e							
107	105	1785	1785	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	1083								
107	105	1788	1788	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	1084								
108	106	1789	1789	8.0	0	0	Chord	4/4	2	1	2	2	1	1085	gel.							
108	106	1789	1789	8.0	0	0	Chord	4/4	3	1	2	2	1	1086	gel.							
108	106	1789	1789	8.0	0	0	Chord	4/4	4	1	2	2	1	1087	gel.							
108	106	1789	1789	8.0	0	0	Chord	4/4	5	1	2	2	1	1088								
